 11 2398.868342 3.042E-30 3.761E-03.04280.265 3587.66670.41-.001030          0 3 0          0 1 0 11  1 11       12  2 10      432230807294713152    23.0   25.0
 11 2399.306153 9.155E-29 1.152E-02.02930.250 3391.12620.280.001900          0 2 0          0 1 0 14  3 12       13  0 13      434233807294713152    87.0   81.0
 11 2399.710709 8.179E-30 2.915E+00.07530.298 4752.73280.64-.010700          0 1 1          0 2 0 11  3  8       10  3  7      432230807294713152    23.0   21.0
 11 2399.828086 1.525E-30 1.063E-05.05710.281 2522.26160.61-.007510          0 2 0          0 0 0 11  3  9       11  8  4      432230807260713049    23.0   23.0
 11 2399.926467 1.137E-30 3.375E+00.01790.250 5236.43180.01-.015250          0 1 1          0 2 0 14  2 13       13  2 12      432230807294713152    29.0   27.0
 11 2400.135569 7.804E-30 6.191E-04.03730.221 3083.86530.43-.005400          0 2 0          0 0 0 15  1 15       15  4 12      432230807260713049    31.0   31.0
 11 2400.144576 7.645E-30 1.754E+00.02460.221 4736.24160.18-.018720          0 0 1          0 1 0 16  4 13       15  4 12      432230807294713152    33.0   31.0
 11 2400.303385 1.066E-27 1.700E-06.08080.352  709.60820.720.001590          0 1 0          0 0 0  7  7  1        7  2  6      574223807260713049    15.0   15.0
 11 2400.307082 2.031E-26 1.362E-02.02850.235 2327.91400.26-.003450          0 1 0          0 0 0 15  3 12       14  2 13      574426307260713049    93.0   87.0
 11 2400.402354 3.259E-27 6.263E-04.05630.250 2042.31060.590.013800          0 1 0          0 0 0 13  6  7       13  1 12      574426807260713049    81.0   81.0
 11 2400.431840 9.718E-30 7.602E-03.08940.371 3601.85890.720.004900          0 1 1          0 2 0  6  3  3        6  1  6      434233807294713152    39.0   39.0
 11 2400.719712 5.855E-27 2.052E-05.07210.315  920.21000.670.003550          0 1 0          0 0 0  9  6  4        9  1  9      574426807260713049    19.0   19.0
 11 2400.763744 4.185E-28 6.472E-01.05140.281 3650.50900.47-.003320          1 0 0          0 1 0 12  6  6       11  5  7      434223807294713152    25.0   23.0
 11 2400.841043 3.447E-30 3.405E+00.01790.250 5235.95830.01-.015150          0 1 1          0 2 0 14  1 13       13  1 12      432230807294713152    87.0   81.0
 11 2401.023638 3.232E-29 5.375E-01.02980.235 4183.38900.270.008440          0 2 0          0 1 0 15  5 11       14  2 12      434233807294713152    31.0   29.0
 11 2401.408967 2.363E-27 1.397E-04.07230.265 1557.84440.690.008750          0 1 0          0 0 0 12  5  7       12  0 12      574426807260713049    25.0   25.0
 11 2401.574395 1.044E-30 1.226E-02.07350.352 4188.39430.69-.013560          0 1 1          0 2 0  7  6  2        7  4  3      432230807294713152    45.0   45.0
 11 2401.925264 3.569E-29 1.566E+00.03450.235 4382.77980.31-.007970          0 0 1          0 1 0 15  3 12       14  3 11      434233807294713152    31.0   29.0
 11 2402.129195 4.295E-29 3.320E+00.02150.265 4696.86530.07-.014390          0 1 1          0 2 0 13  1 13       12  1 12      434233807294713152    81.0   75.0
 11 2402.192113 1.433E-29 3.323E+00.02180.265 4696.83420.08-.014970          0 1 1          0 2 0 13  0 13       12  0 12      434233807294713152    27.0   25.0
 11 2402.695426 5.977E-28 1.016E+00.01460.235 3939.8319-.06-.015790          0 0 1          0 1 0 15  2 14       14  2 13      434223807294713152    93.0   87.0
 11 2403.252381 2.048E-30 4.216E-05.07130.298 2705.09690.660.004240          1 0 0          0 1 0  9  5  5       10  0 10      532230807294713152    19.0   21.0
 11 2403.513041 1.423E-30 1.675E+00.02680.208 5310.24010.21-.016900          0 0 1          0 1 0 17  5 13       16  5 12      432230807294713152   105.0   99.0
 11 2403.687012 3.513E-28 1.792E+00.01560.235 3939.7465-.03-.018180          0 0 1          0 1 0 15  1 14       14  1 13      434223807294713152    31.0   29.0
 11 2403.816526 2.293E-29 5.974E-04.03930.221 3080.17870.45-.001130          0 2 0          0 0 0 15  0 15       15  3 12      434233807260713049    93.0   93.0
 11 2403.918952 1.705E-26 5.346E-05.06340.333 1122.70850.62-.004270          0 1 0          0 0 0  9  7  2        8  4  5      574426307260713049    57.0   51.0
 11 2404.313919 2.333E-30 1.056E+00.05240.298 5027.07400.48-.013390          1 1 0          0 2 0 11  6  5       10  5  6      432230807294713152    69.0   63.0
 11 2404.314901 2.140E-28 1.378E+00.07090.265 3959.25340.68-.028040          1 0 0          0 1 0 13  6  8       12  5  7      434233807294713152    27.0   25.0
 11 2404.955377 3.120E-29 5.253E-02.01660.221 3937.57190.02-.011370          0 0 1          0 1 0 15  2 14       15  0 15      434233807294713152    93.0   93.0
 11 2405.369378 4.725E-27 1.710E-01.07870.315 2841.43080.690.010230          1 0 0          0 1 0 10  4  6        9  3  7      534426807294713152    21.0   19.0
 11 2405.515716 5.920E-26 1.160E-02.08930.434 1819.33510.72-.001290          0 0 1          0 1 0  4  4  0        3  2  1      564426305994713152    27.0   21.0
 11 2405.559413 2.551E-29 1.934E+00.01710.221 4507.52270.04-.020490          0 0 1          0 1 0 16  3 14       15  3 13      434233807294713152    33.0   31.0
 11 2405.593326 9.867E-28 2.019E-03.08770.352 2181.08990.720.003950          0 0 1          0 1 0  7  3  4        7  1  7      534223807294713152    15.0   15.0
 11 2405.755478 4.871E-27 1.848E+00.01720.250 3391.1308-.01-.013840          0 0 1          0 1 0 14  1 14       13  1 13      434426807294713152    29.0   27.0
 11 2405.759776 1.063E-30 3.233E-03.05010.221 4045.32130.55-.022170          0 0 1          0 0 0 14  3 11       15  9  6      432230807260713049    87.0   93.0
