 21 4012.930575 4.802E-30 4.994E-03.06530.073 3544.52520.74-.006446       1 1 1 22       2 0 0 03                    R 50e     3655532429 9 9 711   103.0  101.0
 21 4013.034724 5.983E-26 3.056E-04.07910.108  702.53630.68-.003393       0 0 0 21       0 1 1 01                    R  9e     5666632429 9 9 711    21.0   19.0
 21 4013.198983 3.661E-30 5.417E-03.06490.072 3624.89780.73-.006542       1 1 1 22       2 0 0 03                    R 52e     3655532429 9 9 711   107.0  105.0
 21 4013.243250 2.249E-29 5.181E-05.07520.102 2026.24040.69-.004924       0 2 2 21       1 1 1 02                    P 15e     3666632429 9 9 711    29.0   31.0
 21 4013.383993 1.010E-30 1.134E-03.07820.107 3233.07550.68-.003967       3 1 1 11       2 1 1 03                    P 11e     3666632429 9 9 711    21.0   23.0
 21 4013.420429 2.739E-30 5.863E-03.06450.071 3708.37570.73-.006636       1 1 1 22       2 0 0 03                    R 54e     3655532429 9 9 711   111.0  109.0
 21 4013.595195 2.011E-30 6.329E-03.06400.070 3794.95720.72-.006727       1 1 1 22       2 0 0 03                    R 56e     3655532429 9 9 711   115.0  113.0
 21 4013.723577 1.449E-30 6.816E-03.06350.069 3884.64040.72-.006816       1 1 1 22       2 0 0 03                    R 58e     3655532429 9 9 711   119.0  117.0
 21 4013.805884 1.026E-30 7.330E-03.06290.069 3977.42340.71-.006902       1 1 1 22       2 0 0 03                    R 60e     3655532429 9 9 711   123.0  121.0
 21 4013.969780 1.916E-29 4.484E-05.07590.103 2014.71820.68-.004884       0 2 2 21       1 1 1 02                    P 14f     3666632429 9 9 711    27.0   29.0
 21 4014.294564 8.609E-26 4.003E-04.07740.105  718.94190.68-.003637       0 0 0 21       0 1 1 01                    R 11e     5666632429 9 9 711    25.0   23.0
 21 4014.437301 1.365E-27 1.362E-04.07350.099 1418.93480.70-.005035       0 1 1 21       1 0 0 02                    P 18e     3666632429 9 9 711    35.0   37.0
 21 4015.082685 1.580E-29 3.785E-05.07660.104 2003.58080.68-.004842       0 2 2 21       1 1 1 02                    P 13e     3666632429 9 9 711    25.0   27.0
 21 4015.501684 1.149E-25 5.067E-04.07590.103  738.47170.68-.003858       0 0 0 21       0 1 1 01                    R 13e     5666632429 9 9 711    29.0   27.0
 21 4015.839764 1.283E-29 3.184E-05.07740.105 1993.57010.68-.004798       0 2 2 21       1 1 1 02                    P 12f     3666632429 9 9 711    23.0   25.0
 21 4016.389005 1.048E-27 1.035E-04.07460.101 1391.60780.69-.004962       0 1 1 21       1 0 0 02                    P 16e     3666632429 9 9 711    31.0   33.0
 21 4016.656065 1.445E-25 6.256E-04.07460.101  761.12550.69-.004060       0 0 0 21       0 1 1 01                    R 15e     5666632429 9 9 711    33.0   31.0
 21 4016.881313 1.004E-29 2.607E-05.07820.107 1984.04590.68-.004750       0 2 2 21       1 1 1 02                    P 11e     3666632429 9 9 711    21.0   23.0
 21 4017.661386 7.630E-30 2.102E-05.07910.108 1975.55420.68-.004698       0 2 2 21       1 1 1 02                    P 10f     3666632429 9 9 711    19.0   21.0
 21 4017.735947 1.104E-30 8.454E-05.07660.104 2731.91140.68-.003785       1 1 1 21       2 0 0 02                    R 12e     3666632429 9 9 711    27.0   25.0
 21 4017.757690 1.727E-25 7.563E-04.07350.099  786.90280.70-.004248       0 0 0 21       0 1 1 01                    R 17e     5666632429 9 9 711    37.0   35.0
 21 4018.293736 7.453E-28 7.518E-05.07590.103 1367.40260.68-.004884       0 1 1 21       1 0 0 02                    P 14e     3666632429 9 9 711    27.0   29.0
 21 4018.639073 5.537E-30 1.641E-05.08010.109 1967.63600.68-.004641       0 2 2 21       1 1 1 02                    P  9e     3666632429 9 9 711    17.0   19.0
 21 4018.806541 1.977E-25 8.996E-04.07250.097  815.80320.71-.004425       0 0 0 21       0 1 1 01                    R 19e     3666632429 9 9 711    41.0   39.0
 21 4018.989531 1.497E-30 1.107E-04.07520.102 2752.94510.69-.003997       1 1 1 21       2 0 0 02                    R 14e     3666632429 9 9 711    31.0   29.0
 21 4019.434577 3.824E-30 1.242E-05.08110.111 1960.67110.68-.004577       0 2 2 21       1 1 1 02                    P  8f     3666632429 9 9 711    15.0   17.0
 21 4019.490205 1.192E-30 1.759E-02.05120.062 4218.76440.60-.008039       0 0 0 21       0 1 1 01                    R 95e     3644432429 9 9 711   193.0  191.0
 21 4019.802602 2.178E-25 1.056E-03.07160.095  847.82630.71-.004591       0 0 0 21       0 1 1 01                    R 21e     3666632429 9 9 711    45.0   43.0
 21 4020.151401 4.807E-28 5.142E-05.07740.105 1346.31960.68-.004798       0 1 1 21       1 0 0 02                    P 12e     3666632429 9 9 711    23.0   25.0
 21 4020.201084 1.904E-30 1.403E-04.07400.100 2777.09400.70-.004193       1 1 1 21       2 0 0 02                    R 16e     3666632429 9 9 711    35.0   33.0
 21 4020.449531 2.274E-30 1.680E-02.05190.063 4072.01500.60-.007984       0 0 0 21       0 1 1 01                    R 93e     3644432429 9 9 711   189.0  187.0
 21 4020.745858 2.317E-25 1.224E-03.07090.094  882.97140.72-.004750       0 0 0 21       0 1 1 01                    R 23e     5666632429 9 9 711    49.0   47.0
 21 4021.356173 4.267E-30 1.603E-02.05260.063 3928.33420.61-.007927       0 0 0 21       0 1 1 01                    R 91e     3644432429 9 9 711   185.0  183.0
 21 4021.370617 2.296E-30 1.734E-04.07300.098 2804.35750.70-.004376       1 1 1 21       2 0 0 02                    R 18e     3666632429 9 9 711    39.0   37.0
 21 4021.636295 2.388E-25 1.405E-03.07020.092  921.23810.73-.004902       0 0 0 21       0 1 1 01                    R 25e     5666632429 9 9 711    53.0   51.0
 21 4021.961914 2.709E-28 3.218E-05.07910.108 1328.35940.68-.004698       0 1 1 21       1 0 0 02                    P 10e     3666632429 9 9 711    19.0   21.0
 21 4022.210111 7.880E-30 1.528E-02.05330.063 3787.72420.62-.007869       0 0 0 21       0 1 1 01                    R 89e     3655532429 9 9 711   181.0  179.0
 21 4022.473900 2.389E-25 1.599E-03.06970.090  962.62570.73-.005047       0 0 0 21       0 1 1 01                    R 27e     4666632429 9 9 711    57.0   55.0
 21 4022.498145 2.645E-30 2.101E-04.07200.096 2834.73540.71-.004548       1 1 1 21       2 0 0 02                    R 20e     3666632429 9 9 711    43.0   41.0
 21 4023.011325 1.432E-29 1.456E-02.05390.063 3650.18740.62-.007810       0 0 0 21       0 1 1 01                    R 87e     3655532429 9 9 711   177.0  175.0
